track_id,audio_path,n_gt_beats,n_pred_beats,n_gt_downbeats,n_pred_downbeats,infer_seconds,status,beat_F-measure,beat_Cemgil,beat_Goto,beat_P-score,beat_CMLc,beat_CMLt,beat_AMLc,beat_AMLt,beat_Information gain,downbeat_F-measure,downbeat_Cemgil,downbeat_Goto,downbeat_P-score,downbeat_CMLc,downbeat_CMLt,downbeat_AMLc,downbeat_AMLt,downbeat_Information gain
evansb-upwiththelark-johnsonmlabarberaj-1980-a2bb66b1,/scratch/rht9410/jtd_data/evansb-upwiththelark-johnsonmlabarberaj-1980-a2bb66b1.wav,326,293,109,149,0.212,ok,0.7779690189328744,0.7179835791450998,0.0,0.7263843648208469,nan,nan,nan,nan,0.28712372886680065,0.3636363636363637,0.34104910694507445,0.0,0.39285714285714285,nan,nan,nan,nan,0.21862688920918943
evansb-veryearly-gomezedejohnettej-1967-7fe01c10,/scratch/rht9410/jtd_data/evansb-veryearly-gomezedejohnettej-1967-7fe01c10.wav,286,289,71,112,0.266,ok,0.9577981651376147,0.9011039406990743,1.0,0.9525547445255474,nan,nan,nan,nan,0.4371626225794491,0.47398843930635837,0.45075896086093925,0.0,0.4,nan,nan,nan,nan,0.418720805428363
evansb-veryearly-gomezejoep-1966-1938f689,/scratch/rht9410/jtd_data/evansb-veryearly-gomezejoep-1966-1938f689.wav,294,296,98,141,0.195,ok,0.9946140035906642,0.9575605784524488,1.0,0.992831541218638,nan,nan,nan,nan,0.626612593568843,0.4192139737991266,0.40487252034342613,0.0,0.35294117647058826,nan,nan,nan,nan,0.4093039637129431
evansb-veryearly-gomezemorellm-1969-e8bb252c,/scratch/rht9410/jtd_data/evansb-veryearly-gomezemorellm-1969-e8bb252c.wav,136,137,46,61,0.093,ok,1.0,0.9622776106044267,1.0,1.0,nan,nan,nan,nan,0.6167489478364058,0.3913043478260869,0.3702854157307828,0.0,0.34615384615384615,nan,nan,nan,nan,0.38079782420343583
evansb-veryearly-gomezemorellm-1972-ba030db7,/scratch/rht9410/jtd_data/evansb-veryearly-gomezemorellm-1972-ba030db7.wav,141,142,47,64,0.107,ok,0.9960474308300395,0.8828247399561154,1.0,0.9921259842519685,nan,nan,nan,nan,0.4690224802525626,0.6336633663366337,0.5586293907838287,0.0,0.5423728813559322,nan,nan,nan,nan,0.39608989944686596
evansb-wakingup-israelscmotianp-1962-fd5c2d2d,/scratch/rht9410/jtd_data/evansb-wakingup-israelscmotianp-1962-fd5c2d2d.wav,247,168,61,86,0.169,ok,0.7979002624671916,0.7787824874253355,0.0,0.6637554585152838,nan,nan,nan,nan,0.526010795338625,0.47826086956521735,0.46816655539585983,0.0,0.4074074074074074,nan,nan,nan,nan,0.5954124736203313
evansb-walkingup-israelscmotianp-1961-5e0a4b8d,/scratch/rht9410/jtd_data/evansb-walkingup-israelscmotianp-1961-5e0a4b8d.wav,255,184,64,75,0.174,ok,0.8238213399503722,0.8053996000537323,1.0,0.70042194092827,nan,nan,nan,nan,0.5366074755293931,0.4461538461538462,0.43449167371179986,0.0,0.4084507042253521,nan,nan,nan,nan,0.6166672699310278
evansb-walkinup-gomezedejohnettej-1967-61e9fe5c,/scratch/rht9410/jtd_data/evansb-walkinup-gomezedejohnettej-1967-61e9fe5c.wav,128,129,32,73,0.091,ok,1.0,0.9409777088214258,1.0,1.0,nan,nan,nan,nan,0.5203978890987067,0.4597701149425288,0.4492888084892438,0.0,0.3333333333333333,nan,nan,nan,nan,0.47493322638577207
evansb-walkinup-gomezedejohnettej-1967-cddc4839,/scratch/rht9410/jtd_data/evansb-walkinup-gomezedejohnettej-1967-cddc4839.wav,120,68,30,50,0.103,ok,0.7169811320754716,0.6285295909071406,0.0,0.5346534653465347,nan,nan,nan,nan,0.4166314306301824,0.061538461538461535,0.0572125654321677,0.0,0.1,nan,nan,nan,nan,0.3567137861283911
evansb-waltzfordebbie-gomezemorellm-1975-0a9ea382,/scratch/rht9410/jtd_data/evansb-waltzfordebbie-gomezemorellm-1975-0a9ea382.wav,158,80,40,40,0.103,ok,0.660377358490566,0.6491624913571103,0.0,0.49645390070921985,nan,nan,nan,nan,0.5550889623457864,1.0,0.9836159824116854,1.0,1.0,nan,nan,nan,nan,0.9303525211141872
