track_id,audio_path,n_gt_beats,n_pred_beats,n_gt_downbeats,n_pred_downbeats,infer_seconds,status,beat_F-measure,beat_Cemgil,beat_Goto,beat_P-score,beat_CMLc,beat_CMLt,beat_AMLc,beat_AMLt,beat_Information gain,downbeat_F-measure,downbeat_Cemgil,downbeat_Goto,downbeat_P-score,downbeat_CMLc,downbeat_CMLt,downbeat_AMLc,downbeat_AMLt,downbeat_Information gain,time_signature,tempo
jamala-ongreendolphinstreet-crosbyifournierv-1959-8ff3c6f7,/scratch/rht9410/jtd_data/jamala-ongreendolphinstreet-crosbyifournierv-1959-8ff3c6f7.wav,278,278,69,76,0.242,ok,1.0,0.9636378476604468,1.0,1.0,,,,,0.5959845278359975,0.0144927536231884,0.0140468584706772,0.0,0.0136986301369863,,,,,0.6847713206821106,4,183.33573353327904
jamala-ongreendolphinstreet-crosbyiperkinsw-1960-e395ced7,/scratch/rht9410/jtd_data/jamala-ongreendolphinstreet-crosbyiperkinsw-1960-e395ced7.wav,296,296,74,75,0.317,ok,1.0,0.9491232398102656,1.0,1.0,,,,,0.5838853837007002,0.9929078014184396,0.950979962754666,1.0,0.9859154929577464,,,,,0.788312672741304,4,170.5700327416757
jamala-poorbutterfly-crosbyifournierv-1958-94f90cba,/scratch/rht9410/jtd_data/jamala-poorbutterfly-crosbyifournierv-1958-94f90cba.wav,117,116,29,29,0.111,ok,0.9952606635071092,0.93453042234978,1.0,0.9905660377358492,,,,,0.6967479683866799,1.0,0.9373147398749296,1.0,1.0,,,,,1.0,4,140.0964544136577
jamala-raincheck-crosbyifournierv-1959-7aad195e,/scratch/rht9410/jtd_data/jamala-raincheck-crosbyifournierv-1959-7aad195e.wav,411,411,103,133,0.337,ok,0.9974747474747476,0.9629843470058852,1.0,0.9974747474747476,,,,,0.6287507626835532,0.663716814159292,0.6486665220300207,0.0,0.5905511811023622,,,,,0.7151644534956532,4,184.8413776139166
jamala-raincheck-crosbyifournierv-1960-30cd5578,/scratch/rht9410/jtd_data/jamala-raincheck-crosbyifournierv-1960-30cd5578.wav,605,605,151,216,0.543,ok,1.0,0.953344842390282,1.0,1.0,,,,,0.588192368642662,0.7611111111111112,0.7299960023318184,0.0,0.6462264150943396,,,,,0.7017982133562334,4,185.18868547885253
jamala-smokegetsinyoureyes-crosbyifournierv-1960-c72a41e8,/scratch/rht9410/jtd_data/jamala-smokegetsinyoureyes-crosbyifournierv-1960-c72a41e8.wav,117,117,29,29,0.131,ok,1.0,0.929681077323671,1.0,1.0,,,,,0.6817942214623989,1.0,0.9357991484414514,1.0,1.0,,,,,0.9573428043710012,4,135.33651476889162
jamala-softwinds-crosbyifournierv-1961-21645f01,/scratch/rht9410/jtd_data/jamala-softwinds-crosbyifournierv-1961-21645f01.wav,190,192,48,51,0.167,ok,1.0,0.8984164254428472,1.0,1.0,,,,,0.6292300321154907,0.0,1.2948198180492131e-22,0.0,0.0,,,,,0.7231647529639629,4,136.8195708697474
jamala-speaklow-crosbyifournierv-1960-566dfdda,/scratch/rht9410/jtd_data/jamala-speaklow-crosbyifournierv-1960-566dfdda.wav,663,665,165,170,0.43,ok,0.974398758727696,0.9263559650968848,1.0,0.9674922600619196,,,,,0.5473412687718942,0.0,2.315395693492165e-08,0.0,0.0,,,,,0.5035319928306481,4,244.63230910689202
jamala-springwillbealittle-crosbyiperkinsw-1955-828208f2,/scratch/rht9410/jtd_data/jamala-springwillbealittle-crosbyiperkinsw-1955-828208f2.wav,185,185,46,48,0.16,ok,1.0,0.942578569779172,1.0,1.0,,,,,0.5837112793448317,0.0232558139534883,0.0232558139534883,0.0,0.0227272727272727,,,,,0.8165662627418413,4,192.16112709774146
jamala-springwillbealittle-crosbyiperkinsw-1960-4834c912,/scratch/rht9410/jtd_data/jamala-springwillbealittle-crosbyiperkinsw-1960-4834c912.wav,156,156,39,41,0.112,ok,1.0,0.9398146746128736,1.0,1.0,,,,,0.5672426017363603,0.0555555555555555,0.0547009231798987,0.0,0.054054054054054,,,,,0.7753192189156957,4,191.70014005556556
jamala-stareyes-crosbyifournierv-1960-72ca799a,/scratch/rht9410/jtd_data/jamala-stareyes-crosbyifournierv-1960-72ca799a.wav,276,276,69,69,0.305,ok,1.0,0.9678018647292786,1.0,1.0,,,,,0.6450351352628692,0.8333333333333334,0.8045699280445834,1.0,0.8333333333333334,,,,,0.7470068990149492,4,153.68727681436286
jamala-stellabystarlight-crosbyifournierv-1961-6601943f,/scratch/rht9410/jtd_data/jamala-stellabystarlight-crosbyifournierv-1961-6601943f.wav,303,303,75,85,0.318,ok,1.0,0.9565817376764336,1.0,1.0,,,,,0.609729428695399,0.9090909090909092,0.8705579148681203,0.0,0.8536585365853658,,,,,0.8308262170980076,4,143.35923039395448
jamala-stolenmoments-nasserjgantf-1970-0cf85e9f,/scratch/rht9410/jtd_data/jamala-stolenmoments-nasserjgantf-1970-0cf85e9f.wav,186,186,47,47,0.197,ok,0.8806818181818182,0.8286530472964718,1.0,0.8863636363636364,,,,,0.4782665835658179,0.8863636363636365,0.8309500520901836,1.0,1.0,,,,,0.8193377899633286,4,119.21066471493971
jamala-stompinatthesavoy-crosbyifournierv-1958-d39b91f2,/scratch/rht9410/jtd_data/jamala-stompinatthesavoy-crosbyifournierv-1958-d39b91f2.wav,221,221,55,58,0.228,ok,1.0,0.9242673286198788,1.0,1.0,,,,,0.5631702536627484,0.9904761904761904,0.9182093204202576,0.0,0.981132075471698,,,,,0.834477117517742,4,140.12218114136334
jamala-stompinatthesavoy-crosbyifournierv-1958-dddc1bc7,/scratch/rht9410/jtd_data/jamala-stompinatthesavoy-crosbyifournierv-1958-dddc1bc7.wav,215,217,53,63,0.225,ok,0.5170731707317073,0.4327823213432705,1.0,0.529126213592233,,,,,0.1626849954724403,0.4814814814814814,0.4117530789922086,0.0,0.8947368421052632,,,,,0.462391548231173,4,139.59060122698995
jamala-taterpie-heardjisraely-1992-3d395a12,/scratch/rht9410/jtd_data/jamala-taterpie-heardjisraely-1992-3d395a12.wav,121,67,31,31,0.131,ok,0.6962025316455696,0.6767049179095553,0.0,0.5339805825242718,,,,,0.5420822541595541,1.0,0.9685153456306904,1.0,1.0,,,,,0.8839200924054395,4,212.66329137018792
jamala-thebestthingforyou-crosbyifournierv-1960-028a8bd8,/scratch/rht9410/jtd_data/jamala-thebestthingforyou-crosbyifournierv-1960-028a8bd8.wav,246,247,62,62,0.165,ok,0.9673202614379084,0.911921900357391,1.0,0.9521739130434784,,,,,0.5241569567648743,0.1896551724137931,0.1782813782025958,0.0,0.2413793103448276,,,,,0.6113990580628746,4,204.7607156639869
jamala-thefantasticvehicle-nasserjgantf-1965-eec1da81,/scratch/rht9410/jtd_data/jamala-thefantasticvehicle-nasserjgantf-1965-eec1da81.wav,310,310,77,91,0.173,ok,1.0,0.9507323679677644,1.0,1.0,,,,,0.5934969785068267,0.923076923076923,0.898331727682569,0.0,0.8571428571428571,,,,,0.7986154022237507,4,255.3252235312176
jamala-thegirlnextdoor-nasserjgantf-1965-40ce9e9a,/scratch/rht9410/jtd_data/jamala-thegirlnextdoor-nasserjgantf-1965-40ce9e9a.wav,671,671,224,227,0.589,ok,0.9679878048780488,0.863232876148546,1.0,0.9695121951219512,,,,,0.4464659589928739,0.9614512471655328,0.8596838850459697,1.0,0.9864864864864864,,,,,0.6704643321395495,3,180.5887154397803
jamala-thepartysover-crosbyifournierv-1961-a20c66f3,/scratch/rht9410/jtd_data/jamala-thepartysover-crosbyifournierv-1961-a20c66f3.wav,171,86,43,21,0.128,ok,0.669603524229075,0.6200169758894393,0.0,0.5033112582781457,,,,,0.483177881596053,0.6666666666666666,0.6259313648186631,0.0,0.5,,,,,0.7855856324923284,4,239.42555796008486
jamala-timeonmyhands-cammackjmuhammadi-2004-5af058cd,/scratch/rht9410/jtd_data/jamala-timeonmyhands-cammackjmuhammadi-2004-5af058cd.wav,225,226,56,79,0.159,ok,0.9952606635071092,0.9497136192773744,1.0,0.9905660377358492,,,,,0.5911952994044704,0.832,0.8013850664524456,0.0,0.7123287671232876,,,,,0.6633164502955887,4,173.8294265802144
jamala-tranquility-nasserjgantf-1967-4cc954d6,/scratch/rht9410/jtd_data/jamala-tranquility-nasserjgantf-1967-4cc954d6.wav,637,637,159,183,0.775,ok,1.0,0.955737009670004,1.0,1.0,,,,,0.5823600295072728,0.8154761904761905,0.7724381306395323,0.0,0.7611111111111111,,,,,0.730725479224122,4,138.56599739339094
jamala-volgaboatman-crosbyiperkinsw-1960-9e695715,/scratch/rht9410/jtd_data/jamala-volgaboatman-crosbyiperkinsw-1960-9e695715.wav,368,370,92,127,0.314,ok,0.998589562764457,0.931650666519094,1.0,0.9971830985915492,,,,,0.5102547674395407,0.6956521739130435,0.672705943675587,0.0,0.6050420168067226,,,,,0.6516875406765446,4,172.59894693775266
jamala-waltzfordebbie-adeyolascrossleyp-1980-0c9b07cd,/scratch/rht9410/jtd_data/jamala-waltzfordebbie-adeyolascrossleyp-1980-0c9b07cd.wav,388,392,97,100,0.263,ok,0.9265687583444592,0.8604125001104127,1.0,0.9148936170212766,,,,,0.4513893452844769,0.0529100529100529,0.0476936911116246,0.0,0.0729166666666666,,,,,0.4677336527071925,4,195.10141054072298
jamala-weliveintwodifferent-crosbyifournierv-1959-ca5d66a6,/scratch/rht9410/jtd_data/jamala-weliveintwodifferent-crosbyifournierv-1959-ca5d66a6.wav,125,125,31,31,0.112,ok,1.0,0.9569354780951168,1.0,1.0,,,,,0.6372093649030758,1.0,0.9450236512159318,1.0,1.0,,,,,0.8485729818842953,4,159.73116766834931
jamala-weliveintwodiffirent-crosbyifournierv-1961-d2b55232,/scratch/rht9410/jtd_data/jamala-weliveintwodiffirent-crosbyifournierv-1961-d2b55232.wav,122,122,30,30,0.112,ok,1.0,0.9625395036683476,1.0,1.0,,,,,0.6473369540015158,1.0,0.954722606158695,1.0,1.0,,,,,0.8172629642020979,4,159.39367542238358
jamala-whatisthisthingcalled-crosbyifournierv-1961-41d8df86,/scratch/rht9410/jtd_data/jamala-whatisthisthingcalled-crosbyifournierv-1961-41d8df86.wav,165,165,41,41,0.135,ok,1.0,0.960634203221925,1.0,1.0,,,,,0.6097486812618286,1.0,0.9629969341926558,1.0,1.0,,,,,0.840053407148555,4,161.9911810370921
jamala-whereareyou-cammackjmuhammadi-2002-a1295aa8,/scratch/rht9410/jtd_data/jamala-whereareyou-cammackjmuhammadi-2002-a1295aa8.wav,544,454,136,170,0.458,ok,0.9070247933884296,0.8665188503066428,1.0,0.8298676748582231,,,,,0.5081684893016606,0.8523489932885906,0.8192884282656533,0.0,0.7650602409638554,,,,,0.6318154301770995,4,175.658741147487
jamala-whispernot-nasserjfournierv-1965-dc92588c,/scratch/rht9410/jtd_data/jamala-whispernot-nasserjfournierv-1965-dc92588c.wav,242,242,61,73,0.179,ok,1.0,0.963322872978314,1.0,1.0,,,,,0.6128058371161492,0.0,4.3259992770905293e-14,0.0,0.0,,,,,0.7156882757302135,4,183.8958411025305
jamala-whispernot-nasserjgantf-1966-b994fb0a,/scratch/rht9410/jtd_data/jamala-whispernot-nasserjgantf-1966-b994fb0a.wav,387,388,97,102,0.184,ok,0.998624484181568,0.9174507962910282,0.0,0.9835164835164836,,,,,0.4924738798558539,0.9732620320855616,0.9431462700525344,1.0,0.9479166666666666,,,,,0.7386102834588871,4,291.61566904420323
jamala-yougotomyhead-crosbyifournierv-1960-5a0737d3,/scratch/rht9410/jtd_data/jamala-yougotomyhead-crosbyifournierv-1960-5a0737d3.wav,307,306,77,91,0.325,ok,0.7606112054329373,0.6708510325253825,1.0,0.8033898305084746,,,,,0.246828252118981,0.2732919254658386,0.2459781462040909,0.0,0.4597701149425287,,,,,0.3200669469206962,4,134.4563272126923
jamala-youremyeverything-nasserjgantf-1970-617a2353,/scratch/rht9410/jtd_data/jamala-youremyeverything-nasserjgantf-1970-617a2353.wav,452,418,113,113,0.36,ok,0.9596199524940616,0.9057547324660252,1.0,0.9223744292237442,,,,,0.466641450800714,1.0,0.9482452738468744,1.0,1.0,,,,,0.840623293917475,4,176.46553582829497
jarrettk-allthethingsyouare-peacockgdejohnettej-1983-540b9c38,/scratch/rht9410/jtd_data/jarrettk-allthethingsyouare-peacockgdejohnettej-1983-540b9c38.wav,574,357,144,190,0.398,ok,0.6927374301675979,0.6113859838590375,0.0,0.5217391304347826,,,,,0.1802974936352624,0.25625,0.2362148570232,0.0,0.3241758241758242,,,,,0.1799933044199697,4,267.3761286895819
jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,/scratch/rht9410/jtd_data/jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89.wav,872,851,218,396,0.472,ok,0.9480597014925372,0.8228853943820728,0.0,0.8621908127208481,,,,,0.2842792835563776,0.3164983164983165,0.2879541318082944,0.0,0.2931937172774869,,,,,0.1759697665958258,4,293.26078477688856
jarrettk-autumnleaves-peacockgdejohnettej-1996-b7c8a2ad,/scratch/rht9410/jtd_data/jarrettk-autumnleaves-peacockgdejohnettej-1996-b7c8a2ad.wav,898,808,225,274,0.674,ok,0.926654740608229,0.8735902427213776,1.0,0.8818181818181818,,,,,0.3806813776521806,0.0288659793814433,0.0248955376873019,0.0,0.060377358490566,,,,,0.4773701957163934,4,213.54582875745376
jarrettk-autumnleaves-peacockgdejohnettej-1998-1f0361fa,/scratch/rht9410/jtd_data/jarrettk-autumnleaves-peacockgdejohnettej-1998-1f0361fa.wav,1049,912,262,320,0.743,ok,0.8883143743536711,0.8549371279911603,1.0,0.8331716779825412,,,,,0.399005134875346,0.3374340949033392,0.3268737913608417,0.0,0.3536977491961415,,,,,0.383167893410388,4,218.96544894373272
jarrettk-basinstreetblues-peacockgdejohnettej-1993-486d09c2,/scratch/rht9410/jtd_data/jarrettk-basinstreetblues-peacockgdejohnettej-1993-486d09c2.wav,133,133,33,33,0.12,ok,1.0,0.9493808929944376,1.0,1.0,,,,,0.5594712876232549,0.0,4.721738044574715e-56,0.0,0.0,,,,,0.7803699028032877,4,181.47087714051227
jarrettk-betweenthedevilandthe-peacockgdejohnettej-2009-7e485343,/scratch/rht9410/jtd_data/jarrettk-betweenthedevilandthe-peacockgdejohnettej-2009-7e485343.wav,644,644,161,193,0.604,ok,1.0,0.951276847891113,1.0,1.0,,,,,0.5562472968623409,0.087719298245614,0.0822775430038691,0.0,0.081081081081081,,,,,0.4526445688409142,4,163.08463230880886
jarrettk-billiesbounce-peacockgdejohnettej-1996-1218bb02,/scratch/rht9410/jtd_data/jarrettk-billiesbounce-peacockgdejohnettej-1996-1218bb02.wav,1165,779,291,431,0.764,ok,0.7939488784559207,0.7612051998448427,0.0,0.6608544027898866,,,,,0.4271651506659145,0.2780898876404494,0.2635418424207518,0.0,0.2423529411764705,,,,,0.4048935652693706,4,218.6812608071051
jarrettk-bopbe-hadencmotianp-1975-1591049e,/scratch/rht9410/jtd_data/jarrettk-bopbe-hadencmotianp-1975-1591049e.wav,786,787,196,225,0.678,ok,0.9291747888239116,0.8595628368618228,1.0,0.9194805194805196,,,,,0.4404457773724379,0.4794188861985473,0.4465594749313994,1.0,0.5067873303167421,,,,,0.3518294321401375,4,203.23568498412448
jarrettk-bouncingwithbud-peacockgdejohnettej-1999-47cf6e4e,/scratch/rht9410/jtd_data/jarrettk-bouncingwithbud-peacockgdejohnettej-1999-47cf6e4e.wav,641,641,161,202,0.432,ok,1.0,0.969266760354331,1.0,1.0,,,,,0.6455808708467109,0.8781869688385269,0.857584293393501,1.0,0.7868020304568528,,,,,0.7280907685674323,4,204.80352673605594
jarrettk-bouncinwithbud-peacockgdejohnettej-1998-5ee5c7f3,/scratch/rht9410/jtd_data/jarrettk-bouncinwithbud-peacockgdejohnettej-1998-5ee5c7f3.wav,1147,1053,287,295,0.817,ok,0.9535632183908048,0.8970924588041892,1.0,0.9168141592920354,,,,,0.4878413956225841,0.7003484320557493,0.6660219747338969,1.0,0.7010309278350515,,,,,0.6243649679377365,4,205.05315055455117
jarrettk-butchbutch-peacockgdejohnettej-1993-f7a18180,/scratch/rht9410/jtd_data/jarrettk-butchbutch-peacockgdejohnettej-1993-f7a18180.wav,1195,998,299,451,0.752,ok,0.9071494893221912,0.8390016118831723,0.0,0.8299319727891157,,,,,0.4106666783259606,0.3510204081632653,0.3336128179691061,0.0,0.2947845804988662,,,,,0.4683132238165456,4,241.23096904066972
jarrettk-byebyeblackbird-peacockgdejohnettej-1991-bd0b6c14,/scratch/rht9410/jtd_data/jarrettk-byebyeblackbird-peacockgdejohnettej-1991-bd0b6c14.wav,649,649,162,225,0.561,ok,1.0,0.9482072109392996,1.0,1.0,,,,,0.5481318960200833,0.2796833773087071,0.2609042793198236,0.0,0.2409090909090909,,,,,0.4195525296989135,4,173.38481110410933
jarrettk-byebyeblackbird-peacockgmotianp-1992-a2b64c05,/scratch/rht9410/jtd_data/jarrettk-byebyeblackbird-peacockgmotianp-1992-a2b64c05.wav,758,759,190,202,0.644,ok,1.0,0.9543547413312148,1.0,1.0,,,,,0.5516535046230601,0.9114583333333334,0.8793465062874106,1.0,0.8838383838383839,,,,,0.7453584153417715,4,181.5174472962694
jarrettk-chandra-peacockgmotianp-1992-a0b90ef0,/scratch/rht9410/jtd_data/jarrettk-chandra-peacockgmotianp-1992-a0b90ef0.wav,864,465,216,261,0.853,ok,0.6933128362797848,0.6300537227086714,0.0,0.5305882352941177,,,,,0.4919971382139321,0.8869936034115139,0.8174477467811738,1.0,0.8093385214007782,,,,,0.6701963262201406,4,169.64133120926505
jarrettk-churchdreams-hadencmotianp-1967-f2d04238,/scratch/rht9410/jtd_data/jarrettk-churchdreams-hadencmotianp-1967-f2d04238.wav,352,110,88,82,0.265,ok,0.3272727272727272,0.2492636066882945,0.0,0.2,,,,,0.0201075975863535,0.2469135802469135,0.190799555652853,0.0,0.3855421686746988,,,,,0.1118593437780175,4,202.2638867477611
jarrettk-conception-peacockgdejohnettej-1999-73141b61,/scratch/rht9410/jtd_data/jarrettk-conception-peacockgdejohnettej-1999-73141b61.wav,1042,1036,261,302,0.79,ok,0.9760858955588092,0.9313008691409692,1.0,0.9726829268292684,,,,,0.5360134729540975,0.1699819168173598,0.1653146540941607,0.0,0.1717171717171717,,,,,0.5673461080565955,4,205.03109977037136
jarrettk-doxy-peacockgdejohnettej-1998-2aedbbc9,/scratch/rht9410/jtd_data/jarrettk-doxy-peacockgdejohnettej-1998-2aedbbc9.wav,628,623,157,181,0.75,ok,0.959349593495935,0.8835904913913437,1.0,0.970873786407767,,,,,0.470760538452614,0.0602409638554216,0.0499584531084246,0.0,0.0786516853932584,,,,,0.5001941987116385,4,126.83111408907973
jarrettk-everythingilove-hadencmotianp-1970-480dc582,/scratch/rht9410/jtd_data/jarrettk-everythingilove-hadencmotianp-1970-480dc582.wav,388,219,97,165,0.323,ok,0.6965517241379311,0.639817939184846,0.0,0.5390835579514824,,,,,0.3375516288624881,0.5079365079365079,0.4684539850330742,0.0,0.4276729559748428,,,,,0.3911306342695302,4,212.50042837853582
jarrettk-fallinginlovewithlove-peacockgdejohnettej-1985-6bfadb79,/scratch/rht9410/jtd_data/jarrettk-fallinginlovewithlove-peacockgdejohnettej-1985-6bfadb79.wav,764,741,191,372,0.563,ok,0.9809782608695652,0.8863862196555522,1.0,0.9679144385026738,,,,,0.5222196603148391,0.2468239564428312,0.2235259578131146,0.0,0.1868131868131868,,,,,0.3197551626717582,4,203.28526630621428
jarrettk-fivebrothers-peacockgdejohnettej-2001-aee0fe74,/scratch/rht9410/jtd_data/jarrettk-fivebrothers-peacockgdejohnettej-2001-aee0fe74.wav,758,758,189,200,0.89,ok,0.9097035040431268,0.8231915031491955,1.0,0.8963660834454913,,,,,0.3512716084268854,0.0839895013123359,0.0735032859403373,0.0,0.1179487179487179,,,,,0.3724191024482384,4,190.67694673758507
jarrettk-fivebrothers-peacockgdejohnettej-2002-d66d0b3f,/scratch/rht9410/jtd_data/jarrettk-fivebrothers-peacockgdejohnettej-2002-d66d0b3f.wav,1150,1108,288,324,0.931,ok,0.9838854073410924,0.9240528822289054,1.0,0.9691358024691358,,,,,0.5423709472838626,0.0364238410596026,0.0346453315060643,0.0,0.034375,,,,,0.6189712058739051,4,193.62911564668957
jarrettk-four-peacockgdejohnettej-2002-98340dc4,/scratch/rht9410/jtd_data/jarrettk-four-peacockgdejohnettej-2002-98340dc4.wav,1017,790,254,287,0.939,ok,0.8708403835307389,0.8339058637882251,0.0,0.771,,,,,0.4700508199300702,0.0075187969924812,0.0069613917684231,0.0,0.0106382978723404,,,,,0.6306461139444982,4,207.07615072865613
jarrettk-goldenearrings-peacockgdejohnettej-1990-0fa86687,/scratch/rht9410/jtd_data/jarrettk-goldenearrings-peacockgdejohnettej-1990-0fa86687.wav,510,509,127,184,0.43,ok,0.9818181818181818,0.9157939287646684,1.0,0.9797979797979798,,,,,0.5096488452409649,0.1842105263157894,0.1743891329314341,0.0,0.1666666666666666,,,,,0.4168338310068692,4,174.0830731050886
jarrettk-greendolphinstreet-peacockgdejohnettej-2001-85ffc93e,/scratch/rht9410/jtd_data/jarrettk-greendolphinstreet-peacockgdejohnettej-2001-85ffc93e.wav,1025,823,257,334,0.615,ok,0.8539944903581267,0.8010544965662025,1.0,0.7559760956175299,,,,,0.3333237326454244,0.1245674740484429,0.1172707282800467,0.0,0.1529051987767584,,,,,0.3520663069855893,4,255.69872467885372
jarrettk-groovinhigh-peacockgdejohnettej-1999-e1344570,/scratch/rht9410/jtd_data/jarrettk-groovinhigh-peacockgdejohnettej-1999-e1344570.wav,1145,1146,286,370,0.583,ok,1.0,0.8895906325201812,0.0,0.962566844919786,,,,,0.4510199317074176,0.246875,0.2335220052020413,0.0,0.2228412256267409,,,,,0.4582716276510106,4,289.63066006180225
jarrettk-hallucinations-peacockgdejohnettej-1999-d37c9542,/scratch/rht9410/jtd_data/jarrettk-hallucinations-peacockgdejohnettej-1999-d37c9542.wav,888,834,222,303,0.512,ok,0.9672424061941632,0.8838671978979302,0.0,0.936562860438293,,,,,0.3944101582214174,0.0234833659491193,0.0205244778809756,0.0,0.0203389830508474,,,,,0.3972107236408524,4,261.98714476053823
jarrettk-honeysucklerose-peacockgdejohnettej-2001-85766730,/scratch/rht9410/jtd_data/jarrettk-honeysucklerose-peacockgdejohnettej-2001-85766730.wav,628,372,157,159,0.378,ok,0.7086776859504132,0.6687134031287743,0.0,0.5551894563426688,,,,,0.3263926982453047,0.7737704918032787,0.7455103760814629,1.0,0.8169934640522876,,,,,0.5733176445612241,4,245.87721965296333
jarrettk-ifishouldloseyou-peacockgdejohnettej-1983-5a9ff1b2,/scratch/rht9410/jtd_data/jarrettk-ifishouldloseyou-peacockgdejohnettej-1983-5a9ff1b2.wav,902,599,225,334,0.593,ok,0.7482993197278911,0.7024606193717939,0.0,0.6183465458663646,,,,,0.2987182928637766,0.2737226277372262,0.2619255704608838,0.0,0.2774390243902439,,,,,0.2115461772877436,4,227.25805808702205
jarrettk-ifiwereabell-peacockgdejohnettej-1993-4a223fa3,/scratch/rht9410/jtd_data/jarrettk-ifiwereabell-peacockgdejohnettej-1993-4a223fa3.wav,766,684,192,238,0.674,ok,0.938115330520394,0.8148156052171811,1.0,0.886968085106383,,,,,0.4015797461135807,0.3167848699763593,0.2900227635401115,0.0,0.2851063829787234,,,,,0.58517159636592,4,175.1251265145115
jarrettk-ifiwereabell-peacockgdejohnettej-2001-a567c076,/scratch/rht9410/jtd_data/jarrettk-ifiwereabell-peacockgdejohnettej-2001-a567c076.wav,1015,981,253,365,0.961,ok,0.8593194514982224,0.7897923181696087,1.0,0.8522954091816367,,,,,0.3229784763588152,0.1797385620915033,0.1582927372937447,0.0,0.2209944751381215,,,,,0.2047317325179046,4,153.5716237418571
jarrettk-illclosemyeyes-peacockgdejohnettej-1994-c7066210,/scratch/rht9410/jtd_data/jarrettk-illclosemyeyes-peacockgdejohnettej-1994-c7066210.wav,1218,1184,304,531,0.785,ok,0.9882055602358888,0.9563802458962112,1.0,0.9775,,,,,0.5119304210147311,0.3704600484261501,0.3584788358772025,0.0,0.2908745247148289,,,,,0.3722240971467297,4,225.27641079818568
jarrettk-illseeyouagain-peacockgdejohnettej-1998-3446ad84,/scratch/rht9410/jtd_data/jarrettk-illseeyouagain-peacockgdejohnettej-1998-3446ad84.wav,328,309,110,131,0.35,ok,0.9398373983739836,0.8804376017666616,1.0,0.9211356466876972,,,,,0.4839662378965229,0.7296137339055794,0.6685740471893761,0.0,0.6850393700787402,,,,,0.5305306276052304,3,136.32244189659974
jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52,/scratch/rht9410/jtd_data/jarrettk-inyourownsweetway-peacockgdejohnettej-1993-df10bb52.wav,796,695,199,242,0.778,ok,0.9366916269571136,0.8363786334649251,1.0,0.8809218950064021,,,,,0.4040415744332261,0.7453703703703703,0.6843828353355723,0.0,0.679324894514768,,,,,0.5542530437112747,4,179.91492731289011
jarrettk-itcouldhappentoyou-peacockgdejohnettej-1996-058a967c,/scratch/rht9410/jtd_data/jarrettk-itcouldhappentoyou-peacockgdejohnettej-1996-058a967c.wav,769,764,193,291,0.635,ok,0.9953364423717522,0.9324974201312598,1.0,0.9920318725099602,,,,,0.5148408604427047,0.1613588110403397,0.1494658135255758,0.0,0.1347517730496454,,,,,0.4435049758910933,4,195.98947404734213
jarrettk-ithoughtaboutyou-peacockgdejohnettej-1993-340a16bd,/scratch/rht9410/jtd_data/jarrettk-ithoughtaboutyou-peacockgdejohnettej-1993-340a16bd.wav,129,55,33,27,0.155,ok,0.375,0.2853917056973901,0.0,0.2702702702702703,,,,,0.0662127866467307,0.2692307692307692,0.1933802889094603,0.0,0.3571428571428571,,,,,0.221977531816487,4,207.3032190210757
jarrettk-lifebetweentheexitsigns-hadencmotianp-1968-cfe7ec36,/scratch/rht9410/jtd_data/jarrettk-lifebetweentheexitsigns-hadencmotianp-1968-cfe7ec36.wav,578,325,192,228,0.334,ok,0.6842105263157895,0.6408415015465848,0.0,0.5313059033989267,,,,,0.3025082947720659,0.3618581907090464,0.338976357690016,0.0,0.358744394618834,,,,,0.2536021340337081,3,233.5230646495811
jarrettk-lisbonstomp-hadencmotianp-1968-8994c848,/scratch/rht9410/jtd_data/jarrettk-lisbonstomp-hadencmotianp-1968-8994c848.wav,575,346,144,236,0.411,ok,0.6539753639417694,0.5724559274885193,0.0,0.516994633273703,,,,,0.2231445273176929,0.2575342465753424,0.2246463848002708,0.0,0.2666666666666666,,,,,0.1533886221208936,4,212.713119579634
jarrettk-longtimegonebutnot-hadencmotianp-1967-988152fb,/scratch/rht9410/jtd_data/jarrettk-longtimegonebutnot-hadencmotianp-1967-988152fb.wav,298,343,75,147,0.204,ok,0.5990016638935108,0.4198435463826435,0.0,0.4906832298136646,,,,,0.0419709173394487,0.2028985507246377,0.1534167220023321,0.0,0.437956204379562,,,,,0.0590680474500617,4,226.18006365637925
jarrettk-momentsnotice-peacockgdejohnettej-1998-357ce0e7,/scratch/rht9410/jtd_data/jarrettk-momentsnotice-peacockgdejohnettej-1998-357ce0e7.wav,440,241,110,131,0.235,ok,0.7046153846153845,0.6704480896853121,0.0,0.5465393794749404,,,,,0.4204003554474408,0.7445887445887446,0.7066764953059684,0.0,0.6984126984126984,,,,,0.5475083552493256,4,247.38692722549317
jarrettk-myfoolishheart-peacockgdejohnettej-2001-c32e867c,/scratch/rht9410/jtd_data/jarrettk-myfoolishheart-peacockgdejohnettej-2001-c32e867c.wav,252,219,63,63,0.26,ok,0.9002217294900221,0.843330271380984,1.0,0.8388429752066116,,,,,0.4450770847079901,0.9166666666666666,0.852417155076188,1.0,0.9666666666666668,,,,,0.7829142914824166,4,121.20663343568745
