track_id,audio_path,n_gt_beats,n_pred_beats,n_gt_downbeats,n_pred_downbeats,infer_seconds,status,beat_F-measure,beat_Cemgil,beat_Goto,beat_P-score,beat_CMLc,beat_CMLt,beat_AMLc,beat_AMLt,beat_Information gain,downbeat_F-measure,downbeat_Cemgil,downbeat_Goto,downbeat_P-score,downbeat_CMLc,downbeat_CMLt,downbeat_AMLc,downbeat_AMLt,downbeat_Information gain
drewk-imoldfashioned-rstedntootiea-1974-2f7a9eda,/scratch/rht9410/jtd_data/drewk-imoldfashioned-rstedntootiea-1974-2f7a9eda.wav,430,431,107,108,10.084,ok,0.9202898550724639,0.8786432846931952,1.0,0.9132530120481928,0.8530120481927711,0.908433734939759,0.8530120481927711,0.908433734939759,0.5029013978997036,0.01932367149758454,0.015750932792024424,0.0,0.057692307692307696,0.04807692307692308,0.04807692307692308,0.8942307692307693,0.8942307692307693,0.564419077503552
drewk-impressions-rstednqueena-1988-d3d62740,/scratch/rht9410/jtd_data/drewk-impressions-rstednqueena-1988-d3d62740.wav,478,478,119,119,14.906,ok,1.0,0.9926653519545222,1.0,1.0,1.0,1.0,1.0,1.0,0.8776453941700992,1.0,0.9895994197424762,1.0,1.0,1.0,1.0,1.0,1.0,0.9363189811429895
drewk-inyourownsweetway-rstednqueena-1990-3ab72aec,/scratch/rht9410/jtd_data/drewk-inyourownsweetway-rstednqueena-1990-3ab72aec.wav,510,510,127,127,12.507,ok,1.0,0.9939537633078754,1.0,1.0,1.0,1.0,1.0,1.0,0.8336718707785163,1.0,0.9937970230799066,1.0,1.0,1.0,1.0,1.0,1.0,1.0
drewk-inyourownsweetway-rstedntootiea-1974-04183a60,/scratch/rht9410/jtd_data/drewk-inyourownsweetway-rstedntootiea-1974-04183a60.wav,375,375,93,93,10.779,ok,1.0,0.9974586177256779,1.0,1.0,1.0,1.0,1.0,1.0,0.9120048538943566,1.0,0.9972651763978979,1.0,1.0,1.0,1.0,1.0,1.0,1.0
drewk-inyourownsweetway-rstedntootiea-1974-64abd69b,/scratch/rht9410/jtd_data/drewk-inyourownsweetway-rstedntootiea-1974-64abd69b.wav,255,255,64,64,7.991,ok,1.0,0.9943519056679827,1.0,1.0,1.0,1.0,1.0,1.0,0.8671110210805436,1.0,0.9890109647432338,1.0,1.0,1.0,1.0,1.0,1.0,0.9550227733495887
drewk-itcouldhappentoyou-jonesscobbj-1981-af1aec37,/scratch/rht9410/jtd_data/drewk-itcouldhappentoyou-jonesscobbj-1981-af1aec37.wav,514,256,128,64,9.931,ok,0.6540540540540541,0.6447729558280931,0.0,0.48582995951417,0.0,0.0,0.9149797570850202,0.9352226720647774,0.5277211512914176,0.0,7.17429366199445e-09,0.0,0.0,0.0,0.0,0.9193548387096774,0.9193548387096774,0.6373276190350669
drewk-itcouldhappentoyou-rstedntootiea-1974-d1070a8a,/scratch/rht9410/jtd_data/drewk-itcouldhappentoyou-rstedntootiea-1974-d1070a8a.wav,667,334,167,84,14.532,ok,0.6543589743589744,0.6436484050905059,0.0,0.4899845916795069,0.0,0.0,0.9631901840490797,0.9631901840490797,0.5203307301407615,0.6475409836065574,0.634079857194784,0.0,0.4876543209876543,0.0,0.0,0.9878048780487805,0.9878048780487805,0.6667583675197332
drewk-itmightaswellbe-russellcblakeya-1951-67b94a50,/scratch/rht9410/jtd_data/drewk-itmightaswellbe-russellcblakeya-1951-67b94a50.wav,350,175,88,43,6.546,ok,0.6666666666666666,0.6648021060833552,0.0,0.5,0.0,0.0,1.0,1.0,0.6441804404166911,0.0,1.211769580968563e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.7721087532715564
drewk-itsonlyapapermoon-chamberspjoep-1956-46cf8a8e,/scratch/rht9410/jtd_data/drewk-itsonlyapapermoon-chamberspjoep-1956-46cf8a8e.wav,507,507,127,127,11.929,ok,1.0,0.9888073936183488,1.0,1.0,1.0,1.0,1.0,1.0,0.8074137716081832,1.0,0.9872349225083147,1.0,1.0,1.0,1.0,1.0,1.0,0.9411938614888182
drewk-kennysblues-wrightemarablel-1953-469d6943,/scratch/rht9410/jtd_data/drewk-kennysblues-wrightemarablel-1953-469d6943.wav,337,337,85,84,13.283,ok,0.8854961832061069,0.8593608731612181,1.0,0.8932926829268293,0.7073170731707317,0.8871951219512195,0.7073170731707317,0.8871951219512195,0.6116470583511573,0.13496932515337423,0.13264090412961282,0.0,0.25609756097560976,0.1951219512195122,0.23170731707317074,0.1951219512195122,0.23170731707317074,0.6315474066546921
