track_id,ft_beat_F-measure,ft_downbeat_F-measure,ft_beat_Cemgil,ft_downbeat_Cemgil,bt_beat_F-measure,bt_downbeat_F-measure,bt_beat_Cemgil,bt_downbeat_Cemgil,mm_beat_F-measure,mm_downbeat_F-measure,mm_beat_Cemgil,mm_downbeat_Cemgil,delta_ft_minus_bt_beat_F-measure,delta_ft_minus_mm_beat_F-measure,delta_ft_minus_bt_downbeat_F-measure,delta_ft_minus_mm_downbeat_F-measure,delta_ft_minus_bt_beat_Cemgil,delta_ft_minus_mm_beat_Cemgil,delta_ft_minus_bt_downbeat_Cemgil,delta_ft_minus_mm_downbeat_Cemgil
evansb-turnoutthestars-gomezedejohnettej-1967-d9368088,0.9577464788732396,0.4171779141104293,0.8791556222932232,0.3794275582465767,0.968421052631579,0.945945945945946,0.9146479307547016,0.8884623693954554,0.939929328621908,0.9295774647887324,0.8979074936587883,0.8875855222675125,-0.010674573758339356,0.01781715025133157,-0.5287680318355168,-0.512399550678303,-0.03549230846147844,-0.01875187136556511,-0.5090348111488787,-0.5081579640209358
evansb-turnoutthestars-gomezemorellm-1974-c60c9a34,0.99644128113879,0.237037037037037,0.9518127900208752,0.2218158417568867,0.9857142857142858,0.0,0.9239188889688073,2.6192870713281513e-78,1.0,1.0,0.992787576445705,0.9956047477823348,0.010726995424504282,-0.003558718861209953,0.237037037037037,-0.7629629629629631,0.027893901052067904,-0.04097478642482988,0.2218158417568867,-0.773788906025448
evansb-turnoutthestars-johnsonmlabarberaj-1980-4d47b391,1.0,0.9015544041450776,0.9432612886846188,0.8371350361657588,1.0,1.0,0.9630663881111392,0.9569079691658544,1.0,1.0,0.9956365418662152,0.9944056978885156,0.0,0.0,-0.09844559585492241,-0.09844559585492241,-0.019805099426520423,-0.052375253181596415,-0.11977293300009562,-0.15727066172275683
evansb-turnoutthestars-johnsonmlabarberaj-1980-d786dfbb,0.9687162891046388,0.64,0.8511701803368109,0.5449939439620017,0.9697624190064796,0.8809523809523809,0.9207622441796164,0.8076180327865354,0.988133764832794,0.9741379310344828,0.9795980189936572,0.9623234326473864,-0.001046129901840831,-0.01941747572815522,-0.24095238095238092,-0.33413793103448275,-0.06959206384280547,-0.12842783865684626,-0.2626240888245337,-0.41732948868538466
evansb-turnoutthestars-johnsonmlabarberaj-1980-f631ae2a,0.9968051118210862,0.3550295857988166,0.8994723514354512,0.3228427826490754,0.9936305732484078,0.0,0.9473937095405632,1.8190865568596383e-14,1.0,1.0,0.9918593058123292,0.9900297430141264,0.0031745385726784647,-0.0031948881789137795,0.3550295857988166,-0.6449704142011834,-0.047921358105112,-0.09238695437687794,0.3228427826490572,-0.667186960365051
evansb-veryearly-gomezemorellm-1969-e8bb252c,1.0,0.7339449541284404,0.9658508378125494,0.7155375851973587,1.0,0.3913043478260869,0.9622776106044268,0.3702854157307828,1.0,0.2857142857142857,0.989883510609095,0.2830771343878379,0.0,0.0,0.3426406063023535,0.4482306684141547,0.003573227208122587,-0.02403267279654553,0.3452521694665759,0.4324604508095208
evansb-waltzfordebby-gomezemorellm-1972-3cb853ec,0.9072164948453608,0.3352601156069363,0.856209419269393,0.3108287874389194,0.9072164948453608,0.5277777777777778,0.8588342664683698,0.5019079392288203,0.8125,0.6031746031746033,0.7870784915091272,0.5954197918628917,0.0,0.09471649484536082,-0.19251766217084149,-0.26791448756766695,-0.0026248471989768207,0.06913092776026575,-0.19107915178990087,-0.28459100442397234
evansb-whatkindoffoolam-israelscbunkerl-1966-bc0a1edc,0.9411764705882352,0.4539007092198581,0.8955081069952897,0.4283240519529266,0.9411764705882352,0.3008130081300813,0.8909403178964429,0.280325520830353,0.9432048681541582,0.3008130081300813,0.9125566059842556,0.2817373493531895,0.0,-0.0020283975659229903,0.15308770108977676,0.15308770108977676,0.004567789098846808,-0.017048498988965877,0.1479985311225736,0.1465867025997371
evansb-whocares-israelscbunkerl-1961-7ffcaefd,1.0,0.928,0.9677195783093132,0.9005531607633762,1.0,1.0,0.9658686866428424,0.9663718336703452,1.0,1.0,0.9770324506369872,0.9831547400048072,0.0,0.0,-0.07199999999999995,-0.07199999999999995,0.0018508916664707886,-0.009312872327673971,-0.06581867290696897,-0.08260157924143097
evansb-woodynyoutake2-chamberspjoep-1958-333e0b36,0.9987163029525032,0.3783783783783783,0.9744862367367436,0.3693631603988342,0.9987163029525032,0.0303030303030303,0.9631276805012012,0.0296814794843708,0.6678082191780822,0.6712328767123288,0.6638614938220405,0.6659063010623391,0.0,0.33090808377442105,0.348075348075348,-0.2928544983339505,0.011358556235542383,0.3106247429147031,0.33968168091446344,-0.29654314066350485
evansb-youregonnahearfromme-gomezedejohnettej-1967-b8288e9d,0.9132075471698112,0.3947368421052631,0.8381984257936728,0.358697652339939,0.7305936073059361,0.8115942028985507,0.6982800599382574,0.7696755732633817,0.9132075471698112,0.8484848484848486,0.8903602061265005,0.8299241516074098,0.18261393986387509,0.0,-0.41685736079328756,-0.4537480063795855,0.1399183658554154,-0.0521617803328277,-0.41097792092344265,-0.47122649926747084
evansb-youregonnahearfromme-gomezejoep-1967-08aac7d2,0.9495798319327732,0.5957446808510638,0.90136721813084,0.5682295751600093,0.9495798319327732,0.9032258064516128,0.8929905119410779,0.8615093558877558,0.9495798319327732,0.9333333333333332,0.9375493871706988,0.9260742582675588,0.0,0.0,-0.30748112560054897,-0.33758865248226944,0.008376706189762051,-0.036182169039858825,-0.2932797807277465,-0.3578446831075496
flanagant-asleepinbee-mrazgkayc-1977-4f87e31b,1.0,0.4051948051948052,0.9744435912994226,0.3935458586294328,1.0,0.155688622754491,0.9659815623432656,0.1499930975528043,1.0,1.0,0.9991734301799614,0.998901186945584,0.0,0.0,0.24950618244031422,-0.5948051948051948,0.008462028956156997,-0.024729838880538813,0.24355276107662852,-0.6053553283161512
flanagant-caravan-bettskdurhamb-1975-98522a11,0.9681274900398408,0.4439428141459744,0.8903471098233742,0.4072611095677674,0.9665071770334928,0.6113671274961597,0.8599826883435713,0.5705288895934644,0.6457780138077537,0.1489361702127659,0.6134669928226089,0.1394654288824894,0.0016203130063480176,0.3223494762320871,-0.16742431335018532,0.2950066439332085,0.030364421479802894,0.2768801170007653,-0.16326778002569697,0.26779568068527804
flanagant-justfriends-tuckerbbaileyd-1961-0469f84b,1.0,0.8910891089108911,0.9800479224536304,0.872478023375539,1.0,1.0,0.972887068871532,0.9725862763761411,1.0,1.0,0.996451312402673,0.9972651763978988,0.0,0.0,-0.1089108910891089,-0.1089108910891089,0.007160853582098392,-0.016403389949042668,-0.10010825300060211,-0.12478715302235976
flanagant-lets-lundgaardjnashl-1993-8efcf3b9,0.9989550679205852,0.5714285714285715,0.9718559562108916,0.5540282685721187,0.9989550679205852,0.9397590361445785,0.910160324360324,0.8982509659299895,0.6573816155988857,0.1555555555555555,0.6540033805245345,0.1546534849467223,0.0,0.34157345232169944,-0.36833046471600694,0.415873015873016,0.06169563185056759,0.31785257568635705,-0.3442226973578708,0.39937478362539647
flanagant-outofthepast-mrazgfostera-1986-db84afdc,1.0,0.9945945945945946,0.9723439090693315,0.9661489388438316,1.0,0.9945945945945946,0.9664611958881324,0.9538915783090526,1.0,1.0,0.9977514120786972,0.998662314542449,0.0,0.0,0.0,-0.00540540540540535,0.005882713181199151,-0.025407503009365673,0.012257360534778994,-0.03251337569861745
flanagant-seachanges-washingtonpnashl-1996-3dfc9604,0.9985652797704448,0.9666666666666666,0.9737097014670456,0.9434605632569044,0.9985652797704448,1.0,0.9651207693414484,0.969240634552232,1.0,1.0,0.9926215045691102,0.9936984159224508,0.0,-0.001434720229555153,-0.03333333333333344,-0.03333333333333344,0.008588932125597193,-0.01891180310206464,-0.025780071295327556,-0.05023785266554637
flanagant-tintindeo-washingtonpnashl-1997-2177a449,1.0,0.7473309608540925,0.9512510333910008,0.7101270167060706,1.0,1.0,0.9668649788193262,0.9649593676123862,1.0,1.0,0.9980400505832312,0.9956577379221344,0.0,0.0,-0.25266903914590755,-0.25266903914590755,-0.015613945428325393,-0.04678901719223039,-0.2548323509063156,-0.2855307212160638
flanagant-westcoastblues-bettsksmithj-1977-2b722f6c,0.9551515151515152,0.5241090146750524,0.9077136325616684,0.498357857110045,0.9551515151515152,0.4130434782608696,0.9083040597145816,0.3975315418469136,0.9551515151515152,0.8727272727272727,0.9387980761684545,0.8615108809367641,0.0,0.0,0.11106553641418282,-0.34861825805222024,-0.0005904271529132421,-0.031084443606786083,0.1008263152631314,-0.3631530238267191
garlandr-everytimeifeelthespirit-jonesstaylora-1960-dcfff7fc,1.0,0.5243055555555556,0.9547175491761248,0.4925087808711487,0.9951060358890702,0.8643533123028391,0.882722840577351,0.818833571352974,0.6666666666666666,0.0,0.6655256133377102,1.672724802969952e-06,0.004893964110929794,0.33333333333333337,-0.3400477567472835,0.5243055555555556,0.07199470859877388,0.2891919358384146,-0.3263247904818253,0.49250710814634574
garlandr-solar-carterrjoep-1977-a821803c,0.981132075471698,0.6551724137931034,0.8805166605849059,0.5892682476648431,1.0,0.9523809523809524,0.939647543072298,0.8897660991532864,0.5785123966942148,0.0,0.5424044987280242,5.892198520160286e-05,-0.018867924528301994,0.40261967877748317,-0.297208538587849,0.6551724137931034,-0.05913088248739218,0.33811216185688164,-0.3004978514884433,0.5892093256796415
garlandr-youdbesoniceto-nasserjgantf-1982-6cd5e494,1.0,0.959349593495935,0.953489384930622,0.9069618220405352,1.0,1.0,0.9373611402737888,0.9361332490356462,1.0,1.0,0.97787028731562,0.9696434600877556,0.0,0.0,-0.04065040650406504,-0.04065040650406504,0.016128244656833157,-0.024380902384998016,-0.029171426995110994,-0.06268163804722038
hawesh-bluehampbluebird-mcbeechaynesr-1973-c54c5497,0.985967053081147,0.4332855093256814,0.92323294527712,0.4055258120980145,0.9847281612706168,0.2647058823529412,0.866674593496013,0.2353654226248606,0.9871716554673184,0.7254901960784313,0.9670444959889084,0.7092956624326654,0.0012388918105301627,-0.0012046023861714827,0.1685796269727402,-0.29220468675274996,0.05655835178110702,-0.04381155071178844,0.17016038947315393,-0.30376985033465087
hawesh-imallsmiles-mitchellrduckd-1966-2b622fa9,1.0,0.9688581314878892,0.9571307618203614,0.9295357863982272,0.99880810488677,0.9198606271777005,0.94045186210438,0.8818290520572233,1.0,1.0,0.9924586583877614,0.9928273190505577,0.0011918951132300348,0.0,0.04899750431018879,-0.03114186851211076,0.016678899715981355,-0.035327896567399986,0.04770673434100392,-0.06329153265233045
hawesh-joshuafitdebattleof-vinnegarlleveys-1958-2b306c59,1.0,1.0,0.9777156439072808,0.970094457358606,1.0,1.0,0.9703679752048514,0.967620707939332,0.6654991243432574,0.6619718309859155,0.6568055397565393,0.648353380903119,0.0,0.3345008756567426,0.0,0.3380281690140845,0.007347668702429422,0.3209101041507415,0.0024737494192740295,0.321741076455487
hawesh-people-israelscduckd-1965-b04acaf2,0.996996996996997,0.8750000000000001,0.929629155795074,0.8197186504321743,0.996996996996997,0.8936170212765957,0.92446359805456,0.8471597363916146,0.8975903614457831,0.9047619047619048,0.8836132180593095,0.8865957646412128,0.0,0.09940663555121387,-0.01861702127659559,-0.029761904761904656,0.005165557740513971,0.04601593773576451,-0.02744108595944028,-0.06687711420903852
hicksj-auprivave-drummondrsmittym-1993-c74fad19,0.9928057553956836,0.8349514563106796,0.96551345618237,0.815123208036522,0.9928057553956836,0.9885057471264368,0.9631168289504856,0.9649124614550544,0.691588785046729,0.5970149253731344,0.6820347950233329,0.5936954508297229,0.0,0.30121697034895456,-0.15355429081575722,0.2379365309375452,0.002396627231884385,0.2834786611590371,-0.14978925341853233,0.2214277572067992
hicksj-daydream-dolphindbrooksc-1997-a1b552e8,0.9989785495403471,1.0,0.9614452319722844,0.948368170197566,0.7413127413127413,1.0,0.7159903386654276,0.9624773614807156,0.9918200408997956,0.8770491803278688,0.9782327093871308,0.8659754012665106,0.2576658082276059,0.007158508640551564,0.0,0.12295081967213117,0.24545489330685677,-0.01678747741484643,-0.01410919128314958,0.0823927689310554
hicksj-pocketfullofblues-dolphindbrooksc-2001-522e4eea,1.0,0.9541984732824428,0.978798120143854,0.9358568347101316,0.9702564102564104,0.992063492063492,0.9474940221890504,0.970196317895088,1.0,1.0,0.9933971520132988,0.9907359267156756,0.029743589743589594,0.0,-0.0378650187810492,-0.04580152671755722,0.0313040979548036,-0.014599031869444778,-0.03433948318495639,-0.05487909200554397
hicksj-timesslimes-mrazgmuhammadi-1997-4d31365f,0.9985569985569984,0.7020408163265307,0.9717102366693586,0.6773122966824724,0.9985569985569984,0.9942196531791908,0.9505430791026968,0.9422549568119396,1.0,1.0,0.9947053270996364,0.9932140137352172,0.0,-0.0014430014430015792,-0.2921788368526601,-0.2979591836734693,0.021167157566661876,-0.02299509043027781,-0.2649426601294672,-0.31590171705274483
hollandd-interface-joneshhigginsb-1989-56f4aaf0,1.0,0.0559440559440559,0.9676659500416084,0.0534400471549604,1.0,0.0,0.9668051214891128,8.029455497964524e-13,0.998165137614679,1.0,0.9867748529576814,0.9838753583898054,0.0,0.0018348623853210455,0.0559440559440559,-0.9440559440559441,0.000860828552495585,-0.019108902916073034,0.053440047154157455,-0.930435311234845
hollandd-traneconnections-joneshhigginsb-1989-a13fb393,1.0,0.1637426900584795,0.9663850166308748,0.1591297779286724,0.907258064516129,0.0,0.8735862641989677,4.217421667064178e-13,1.0,0.0,0.9914572558146112,4.212428392055685e-13,0.092741935483871,0.0,0.1637426900584795,0.1637426900584795,0.09279875243190716,-0.025072239183736356,0.15912977792825064,0.15912977792825114
hollandd-yesterdays-joneshhigginsb-1989-126bab92,0.9983579638752051,0.8837209302325582,0.9454084569084826,0.8373491555227327,0.9983579638752051,1.0,0.9540293784286348,0.9598919352320084,1.0,1.0,0.9888422821343398,0.9909086353551776,0.0,-0.0016420361247948545,-0.11627906976744184,-0.11627906976744184,-0.008620921520152147,-0.04343382522585715,-0.12254277970927574,-0.1535594798324449
ibrahima-airoloblue-gertzejntshokom-1965-a1db4e2c,1.0,0.7857142857142858,0.9575526616411116,0.7500024013816002,1.0,1.0,0.9597299770359868,0.95140951858206,1.0,1.0,0.9784451920225966,0.9773255290590416,0.0,0.0,-0.2142857142857142,-0.2142857142857142,-0.002177315394875201,-0.020892530381484975,-0.20140711720045978,-0.22732312767744134
ibrahima-honey-gertzejntshokom-1965-7318553e,0.9978768577494692,0.4609375,0.9476627039640724,0.4395576203216805,0.9978768577494692,0.9147286821705426,0.958462333964752,0.8759439007132679,1.0,1.0,0.983427090385682,0.9829965829365432,0.0,-0.002123142250530785,-0.4537911821705426,-0.5390625,-0.010799630000679628,-0.03576438642160962,-0.4363862803915874,-0.5434389626148628
jamala-allison-nasserjgantf-1966-9784ab38,0.9756795422031476,0.6733668341708542,0.928836891343522,0.6330939465297047,0.972818311874106,0.7428571428571429,0.9250979258623958,0.7039606102126869,0.9785407725321889,0.0,0.9388515256491198,1.2819551677985322e-11,0.0028612303290416197,-0.0028612303290412866,-0.0694903086862887,0.6733668341708542,0.0037389654811261774,-0.010014634305597792,-0.07086666368298211,0.6330939465168852
jamala-allthethingsyouare-heardjisraely-1992-5d32f8fa,1.0,0.9285714285714286,0.9488336214601688,0.8654405844766957,1.0,0.9848484848484848,0.9365590476993788,0.9432306242120444,1.0,0.0,0.9940061268429788,4.5529436215689106e-15,0.0,0.0,-0.05627705627705615,0.9285714285714286,0.012274573760789997,-0.045172505382810035,-0.0777900397353487,0.8654405844766911
jamala-angeleyes-crosbyifournierv-1960-4d881dbd,0.9321266968325792,0.381201044386423,0.8739370785541629,0.3580234210990713,0.9291101055806936,0.3764705882352941,0.8891726264290976,0.3505305890410189,0.9291101055806936,0.812121212121212,0.912118159242538,0.8003674324356986,0.003016591251885581,0.003016591251885581,0.004730456151128881,-0.43092016773478903,-0.01523554787493464,-0.03818108068837511,0.007492832058052401,-0.4423440113366273
jamala-angeleyes-crosbyifournierv-1961-69a58683,0.8947368421052632,0.3551401869158878,0.8396537809097852,0.3405212540264287,0.8888888888888888,0.0,0.8315921080230433,4.463746869802846e-12,0.8947368421052632,0.8837209302325582,0.8555158561713081,0.8575822333809093,0.005847953216374324,0.0,0.3551401869158878,-0.5285807433166704,0.008061672886741866,-0.015862075261522945,0.3405212540219649,-0.5170609793544807
jamala-aprilinparis-crosbyifournierv-1961-35b9237b,1.0,0.6404494382022472,0.8884562839864745,0.5689275886203417,0.9911894273127754,0.9743589743589745,0.894621110847263,0.8838210234019317,0.9823788546255506,0.9824561403508772,0.9044826534140994,0.9138033640266772,0.008810572687224627,0.017621145374449365,-0.33390953615672725,-0.34200670214863005,-0.006164826860788564,-0.01602636942762492,-0.31489343478159004,-0.3448757754063355
jamala-darnthatdream-crosbyifournierv-1959-0abd7fe6,1.0,0.4536082474226803,0.9782025216366448,0.4456061177955199,1.0,0.0,0.961007608394916,2.6853052182703616e-07,0.6603415559772297,0.0,0.659127064435933,1.0514334825391277e-07,0.0,0.33965844402277034,0.4536082474226803,0.4536082474226803,0.017194913241728838,0.31907545720071173,0.4456058492649981,0.44560601265217165
jamala-likesomeoneinlove-nasserjfournierv-1966-c56d6b55,1.0,0.647887323943662,0.9681265965073336,0.6249848718613268,1.0,1.0,0.9183241446675152,0.8973510956077904,1.0,1.0,0.9724347643278206,0.96623016005565,0.0,0.0,-0.352112676056338,-0.352112676056338,0.04980245183981835,-0.004308167820487041,-0.2723662237464636,-0.3412452881943232
jamala-ongreendolphinstreet-crosbyifournierv-1959-8ff3c6f7,1.0,0.2032085561497326,0.9652133114599768,0.1925386348442352,1.0,0.0144927536231884,0.9636378476604468,0.0140468584706772,1.0,1.0,0.9830633862241605,0.981036248663146,0.0,0.0,0.18871580252654419,-0.7967914438502675,0.001575463799529997,-0.017850074764183654,0.178491776373558,-0.7884976138189108
jamala-poorbutterfly-crosbyifournierv-1958-94f90cba,0.9952606635071092,0.5242718446601942,0.957919664489337,0.4967714426435085,0.9952606635071092,1.0,0.93453042234978,0.9373147398749296,0.9952606635071092,0.0,0.9880754387797828,1.0832817079459831e-24,0.0,0.0,-0.47572815533980584,0.5242718446601942,0.023389242139556954,-0.030155774290445803,-0.44054329723142116,0.4967714426435085
jamala-timeonmyhands-cammackjmuhammadi-2004-5af058cd,0.997624703087886,0.7761194029850745,0.969704930859051,0.747560696317583,0.9952606635071092,0.832,0.9497136192773744,0.8013850664524456,0.997624703087886,0.9904761904761904,0.9894085400295728,0.9836557474871336,0.0023640395807768,0.0,-0.055880597014925426,-0.21435678749111586,0.019991311581676552,-0.01970360917052183,-0.05382437013486252,-0.23609505116955054
jamala-yougotomyhead-crosbyifournierv-1960-5a0737d3,0.7640067911714771,0.3170731707317074,0.6920994985664799,0.2886713534127309,0.7606112054329373,0.2732919254658386,0.6708510325253825,0.2459781462040909,0.7674023769100169,0.3129251700680272,0.7073117886988263,0.284047348781222,0.003395585738539819,-0.003395585738539819,0.043781245265868796,0.004148000663680151,0.021248466041097425,-0.015212290132346373,0.04269320720864003,0.004624004631508916
jamala-youremyeverything-nasserjgantf-1970-617a2353,0.9954337899543378,0.9732142857142858,0.9485970064208088,0.933897042335328,0.9596199524940616,1.0,0.9057547324660252,0.9482452738468744,1.0,1.0,0.9861004217454484,0.9853960430756348,0.03581383746027622,-0.004566210045662156,-0.02678571428571419,-0.02678571428571419,0.04284227395478357,-0.03750341532463963,-0.014348231511546405,-0.05149900074030678
jarrettk-autumnleaves-peacockgdejohnettej-1996-b7c8a2ad,0.9598189020939444,0.4188911704312115,0.8627570692336116,0.3887443803983724,0.926654740608229,0.0288659793814433,0.8735535500970201,0.0248955376873019,0.8524382520582647,0.5924050632911393,0.8202236185683773,0.5824063163687336,0.03316416148571533,0.10738065003567965,0.3900251910497682,-0.1735138928599278,-0.010796480863408453,0.042533450665234285,0.3638488427110705,-0.19366193597036124
jarrettk-bouncingwithbud-peacockgdejohnettej-1999-47cf6e4e,1.0,0.6247464503042597,0.9758574789593631,0.6072591317038121,1.0,0.8781869688385269,0.969266760354331,0.857584293393501,1.0,1.0,0.9914784993742164,0.9906403022365536,0.0,0.0,-0.2534405185342672,-0.3752535496957403,0.006590718605032131,-0.015621020414853248,-0.2503251616896889,-0.38338117053274157
jarrettk-bouncinwithbud-peacockgdejohnettej-1998-5ee5c7f3,0.9915891987605135,0.7061923583662715,0.9578753328903218,0.678189095336671,0.9535632183908048,0.7003484320557493,0.8970924588041892,0.6660219747338969,0.9911347517730495,0.9876106194690264,0.9775224719612176,0.9714485287027128,0.03802598036970872,0.0004544469874639967,0.005843926310522218,-0.2814182611027549,0.06078287408613259,-0.01964713907089577,0.01216712060277414,-0.29325943336604177
jarrettk-butchbutch-peacockgdejohnettej-1993-f7a18180,1.0,0.3797287651677373,0.960166917982744,0.3664579669594253,0.9076566125290024,0.3510204081632653,0.8394313063858964,0.3336128179691061,0.6602382302892796,0.3356009070294785,0.6536888027066243,0.3333980689968612,0.09234338747099757,0.33976176971072036,0.028708357004471996,0.04412785813825881,0.12073561159684765,0.3064781152761197,0.032845148990319206,0.03305989796256409
jarrettk-conception-peacockgdejohnettej-1999-73141b61,0.9751583049196296,0.3476439790575916,0.9330976240799316,0.3340811794739971,0.9760858955588092,0.1699819168173598,0.9313008691409692,0.1653146540941607,0.9785575048732944,0.912280701754386,0.9525829348170348,0.8898505698680655,-0.0009275906391795763,-0.0033991999536647777,0.1776620622402318,-0.5646367226967944,0.0017967549389623638,-0.019485310737103245,0.1687665253798364,-0.5557693903940684
jarrettk-four-peacockgdejohnettej-2002-98340dc4,0.998001998001998,0.3825503355704698,0.9625832604120946,0.3698424838083212,0.8708403835307389,0.0075187969924812,0.8339058637882251,0.0069613917684231,1.0,1.0,0.9903516511681364,0.989636112966254,0.12716161447125907,-0.0019980019980020414,0.3750315385779886,-0.6174496644295302,0.12867739662386957,-0.02776839075604176,0.3628810920398981,-0.6197936291579328
jarrettk-greendolphinstreet-peacockgdejohnettej-2001-85ffc93e,0.9521435692921236,0.3830155979202773,0.9087205399526987,0.3699181843162772,0.8539944903581267,0.1245674740484429,0.8010544965662025,0.1172707282800467,0.633399866932801,0.0159574468085106,0.6113780150328135,0.0156375318886068,0.09814907893399694,0.3187437023593226,0.25844812387183436,0.3670581511117667,0.10766604338649621,0.2973425249198852,0.2526474560362305,0.35428065242767043
jarrettk-ithoughtaboutyou-peacockgdejohnettej-1993-340a16bd,0.6190476190476191,0.2061855670103092,0.4894890339568524,0.1628821747376525,0.375,0.2692307692307692,0.2853917056973901,0.1933802889094603,0.4121212121212121,0.1428571428571428,0.3691792872405984,0.1310461629051224,0.24404761904761907,0.20692640692640696,-0.06304520222046,0.06332842415316642,0.2040973282594623,0.120309746716254,-0.030498114171807783,0.031836011832530126
jarrettk-lisbonstomp-hadencmotianp-1968-8994c848,0.8782535684298908,0.376271186440678,0.790262836574631,0.3432421385734735,0.6539753639417694,0.2575342465753424,0.5724559274885193,0.2246463848002708,0.5707317073170732,0.3707317073170731,0.5382253792179403,0.3438991453967098,0.2242782044881214,0.30752186111281754,0.11873693986533557,0.005539479123604862,0.21780690908611178,0.2520374573566907,0.11859575377320272,-0.0006570068232362725
jarrettk-woodynyou-peacockgdejohnettej-1990-9c985c92,0.958451906659078,0.3576287657920311,0.9026896337085984,0.3382684349385045,0.9079829372333944,0.2758620689655172,0.7759749832139838,0.2393998706746446,0.6462948815889992,0.1834862385321101,0.629093287849039,0.1782531448861934,0.050468969425683574,0.3121570250700788,0.08176669682651394,0.17414252725992102,0.1267146504946146,0.2735963458595595,0.0988685642638599,0.1600152900523111
jarrettk-wrapyourtroublesindreams-peacockgdejohnettej-1999-fc4d6c7d,1.0,0.3989637305699481,0.9208015820823012,0.3755664454086942,1.0,0.029126213592233,0.949520066790992,0.0288275071308382,1.0,1.0,0.9905708218346362,0.9932787109989292,0.0,0.0,0.3698375169777151,-0.601036269430052,-0.02871848470869076,-0.06976923975233496,0.346738938277856,-0.617712265590235
jarrettk-youtookadvantageofme-peacockgdejohnettej-2001-472cf272,0.9993265993265992,0.3832335329341317,0.9694188807551376,0.3730981123338358,0.9993265993265992,0.0472440944881889,0.952028711149124,0.0448799288530404,0.9993265993265992,0.9973045822102424,0.9921047029932678,0.9878347569974372,0.0,0.0,0.3359894384459428,-0.6140710492761108,0.017390169606013584,-0.022685822238130204,0.32821818348079534,-0.6147366446636013
jonesh-alansallies-duviviergdawsona-1978-5bcff2d1,1.0,0.4469696969696969,0.9484760827356904,0.4277501863028899,1.0,0.064516129032258,0.9681726345984012,0.0557784019822803,0.6666666666666666,0.6590909090909091,0.6641435698986013,0.6590909090909091,0.0,0.33333333333333337,0.3824535679374389,-0.21212121212121215,-0.0196965518627108,0.28433251283708905,0.3719717843206096,-0.23134072278801915
jonesh-confirmation-duviviergrileyb-1977-68b64fa3,1.0,0.9919354838709676,0.96151698144078,0.9668279257891588,1.0,0.9919354838709676,0.958543953896419,0.9584657055117766,1.0,1.0,0.9953552904785832,0.9945874722588474,0.0,0.0,0.0,-0.008064516129032362,0.0029730275443610177,-0.03383830903780316,0.008362220277382204,-0.02775954646968859
jonesh-flymetothemoon-wongdpearsonl-2010-ce7f21e1,1.0,0.5833333333333334,0.9669223893606336,0.5530708034570405,1.0,1.0,0.940835083096278,0.9439248381615168,1.0,1.0,0.9945059347279182,0.993407121673501,0.0,0.0,-0.41666666666666663,-0.41666666666666663,0.026087306264355625,-0.02758354536728458,-0.3908540347044763,-0.44033631821646047
jonesh-likesomeoneinlove-duviviergjacksono-1977-75081d2b,0.9276595744680852,0.84375,0.8920112354264431,0.8152128026068366,0.6270270270270271,0.9152542372881356,0.5554334431973015,0.8206719540902201,0.9191489361702128,0.9152542372881356,0.9159288251219108,0.910223312008158,0.30063254744105816,0.008510638297872464,-0.0715042372881356,-0.0715042372881356,0.33657779222914164,-0.023917589695467645,-0.005459151483383495,-0.09501050940132139
jonesh-nowsthetime-eckingeribongk-1977-52c8d96b,1.0,0.976303317535545,0.9580030901341182,0.9341285779283248,1.0,1.0,0.9489488919823996,0.9531790593868787,1.0,1.0,0.9841853269725712,0.9823122165079312,0.0,0.0,-0.023696682464455,-0.023696682464455,0.009054198151718595,-0.026182236838453,-0.019050481458553925,-0.04818363857960639
jonesh-opusdefunk-wongdpearsonl-2010-a8c956eb,0.9962264150943396,0.4258064516129032,0.9371198470889606,0.4012330382280062,0.9962264150943396,1.0,0.9194231207970844,0.928245759791504,0.9886792452830188,0.0,0.9597742262070156,9.736622872538793e-96,0.0,0.007547169811320864,-0.5741935483870968,0.4258064516129032,0.01769672629187613,-0.022654379118055012,-0.5270127215634979,0.4012330382280062
jonesh-reunion-hintonmrosengardenb-1977-9b2ec5e0,1.0,0.8446601941747574,0.9563956413206108,0.8065140182859325,1.0,0.9578947368421054,0.9586588275600036,0.915564669335576,1.0,1.0,0.9713103526657924,0.9679093245517788,0.0,0.0,-0.113234542667348,-0.15533980582524265,-0.0022631862393928115,-0.01491471134518152,-0.10905065104964351,-0.1613953062658463
kellyw-anotherblues-chamberspcobbj-1965-72c37dbf,0.99660441426146,0.4124008651766402,0.9265841351188076,0.3861937314246327,0.9961783439490446,0.0,0.8909688887734739,4.406337957227926e-06,0.6632710809281267,0.6546275395033859,0.6518212474023648,0.6477038263017498,0.00042607031241537197,0.33333333333333326,0.4124008651766402,-0.24222667432674572,0.03561524634533364,0.27476288771644275,0.3861893250866755,-0.2615100948771171
kellyw-comerainorcomeshine-jonesscobbj-1961-2290f4a9,0.9976798143851509,0.5901639344262295,0.9704743753780138,0.5775689049632654,0.9976798143851509,1.0,0.954756790129476,0.9602197150820432,0.9976798143851509,1.0,0.9845490829500452,0.9887259700071176,0.0,0.0,-0.4098360655737705,-0.4098360655737705,0.015717585248537835,-0.01407470757203133,-0.3826508101187778,-0.4111570650438522
