track_id,audio_path,n_gt_beats,n_pred_beats,n_gt_downbeats,n_pred_downbeats,infer_seconds,status,beat_F-measure,beat_Cemgil,beat_Goto,beat_P-score,beat_CMLc,beat_CMLt,beat_AMLc,beat_AMLt,beat_Information gain,downbeat_F-measure,downbeat_Cemgil,downbeat_Goto,downbeat_P-score,downbeat_CMLc,downbeat_CMLt,downbeat_AMLc,downbeat_AMLt,downbeat_Information gain,time_signature
nicholsh-shufflemontgomeryalternate-mckibbonablakeya-1955-d8535a17,/home/rht9410/jtd_data/nicholsh-shufflemontgomeryalternate-mckibbonablakeya-1955-d8535a17.wav,432,432,108,155,0.336,ok,1.0,0.8776427898271322,1.0,1.0,1.0,1.0,1.0,1.0,0.5936124781902433,0.8300395256916996,0.7504965173632699,0.0,0.7094594594594594,0.1959459459459459,0.4121621621621621,0.2200956937799043,0.416267942583732,0.6891091052595093,4
nicholsh-steptempest-mckibbonablakeya-1957-a3d65c7c,/home/rht9410/jtd_data/nicholsh-steptempest-mckibbonablakeya-1957-a3d65c7c.wav,503,504,126,129,0.407,ok,0.9704383282364932,0.8040795236469184,1.0,0.9714867617107944,0.90020366598778,0.9674134419551936,0.90020366598778,0.9674134419551936,0.5276559083115296,0.8915662650602411,0.7496503141263994,1.0,0.9047619047619048,0.5952380952380952,0.8809523809523809,0.5952380952380952,0.8809523809523809,0.6868040660965115,4
nicholsh-sundaystroll-mckibbonaroachm-1955-ac378ba8,/home/rht9410/jtd_data/nicholsh-sundaystroll-mckibbonaroachm-1955-ac378ba8.wav,415,415,104,113,0.628,ok,0.9543773119605424,0.7930743199674766,1.0,0.955665024630542,0.8817733990147784,0.955665024630542,0.8817733990147784,0.955665024630542,0.5498231390778753,0.8571428571428571,0.7209788379977942,1.0,0.8703703703703703,0.7870370370370371,0.7962962962962963,0.7870370370370371,0.7962962962962963,0.6405335615759755,4
nicholsh-thegig-mckibbonaroachm-1956-ad28e74d,/home/rht9410/jtd_data/nicholsh-thegig-mckibbonaroachm-1956-ad28e74d.wav,428,428,107,108,0.232,ok,1.0,0.8471659835230876,1.0,0.9975429975429976,0.2776412776412776,0.9754299754299754,0.2776412776412776,0.9754299754299754,0.5625775749028307,0.9951219512195122,0.8527527513939631,1.0,0.9902912621359224,0.7669902912621359,0.9805825242718448,0.7669902912621359,0.9805825242718448,0.7986444518973617,4
nicholsh-thespinningsong-koticktroachm-1955-29cebbeb,/home/rht9410/jtd_data/nicholsh-thespinningsong-koticktroachm-1955-29cebbeb.wav,164,164,41,57,0.213,ok,1.0,0.9184385066261994,1.0,1.0,1.0,1.0,1.0,1.0,0.6275910893928468,0.8387096774193548,0.7691190990251621,0.0,0.7222222222222222,0.2222222222222222,0.4444444444444444,0.3636363636363636,0.4444444444444444,0.7391547000767866,4
nicholsh-thespinningsongalternate-koticktroachm-1955-c7ec178a,/home/rht9410/jtd_data/nicholsh-thespinningsongalternate-koticktroachm-1955-c7ec178a.wav,245,245,62,107,0.285,ok,1.0,0.8943884479946379,1.0,1.0,1.0,1.0,1.0,1.0,0.6510034335183156,0.7080745341614907,0.6349331851498914,0.0,0.5588235294117647,0.1372549019607843,0.1372549019607843,0.5641025641025641,0.7264957264957265,0.6579014011329998,4
nicholsh-thethirdworld-mckibbonablakeya-1955-dc1f983a,/home/rht9410/jtd_data/nicholsh-thethirdworld-mckibbonablakeya-1955-dc1f983a.wav,285,286,71,75,0.245,ok,1.0,0.9117023244728896,1.0,1.0,1.0,1.0,1.0,1.0,0.6728092778732783,0.9924812030075189,0.9212063112946876,1.0,0.9850746268656716,0.7164179104477612,0.9701492537313432,0.7164179104477612,0.9701492537313432,0.780962649661168,4
nicholsh-thethirdworldalternate-mckibbonablakeya-1955-c2ba0ed8,/home/rht9410/jtd_data/nicholsh-thethirdworldalternate-mckibbonablakeya-1955-c2ba0ed8.wav,286,286,71,96,0.144,ok,1.0,0.938571622067788,1.0,1.0,1.0,1.0,1.0,1.0,0.6121548368860532,0.8407643312101911,0.7949121314746331,0.0,0.7333333333333333,0.2666666666666666,0.4666666666666667,0.2666666666666666,0.4666666666666667,0.6891160661966512,4
nicholsh-toocloseforcomfort-duviviergrichmondd-1957-6d4160e6,/home/rht9410/jtd_data/nicholsh-toocloseforcomfort-duviviergrichmondd-1957-6d4160e6.wav,378,379,95,113,0.289,ok,1.0,0.8116107828900673,1.0,1.0,1.0,1.0,1.0,1.0,0.5974142106707109,0.9009900990099008,0.7618579102927518,0.0,0.8272727272727273,0.3363636363636363,0.6636363636363637,0.3363636363636363,0.6636363636363637,0.7252445852013069,4
nicholsh-trio-koticktroachm-1955-da541e67,/home/rht9410/jtd_data/nicholsh-trio-koticktroachm-1955-da541e67.wav,280,281,70,158,0.191,ok,0.9980806142034548,0.8707165695762908,1.0,0.9961685823754788,0.5440613026819924,0.992337164750958,0.5440613026819924,0.992337164750958,0.5610353068475146,0.4975609756097561,0.4348942113424499,0.0,0.3785714285714285,0.15,0.15,0.15,0.2142857142857142,0.438994515802692,4
