track_id,audio_path,n_gt_beats,n_pred_beats,n_gt_downbeats,n_pred_downbeats,infer_seconds,status,beat_F-measure,beat_Cemgil,beat_Goto,beat_P-score,beat_CMLc,beat_CMLt,beat_AMLc,beat_AMLt,beat_Information gain,downbeat_F-measure,downbeat_Cemgil,downbeat_Goto,downbeat_P-score,downbeat_CMLc,downbeat_CMLt,downbeat_AMLc,downbeat_AMLt,downbeat_Information gain
evansb-myromance-gomezemorellm-1972-bbecc473,/home/rht9410/jtd_data/evansb-myromance-gomezemorellm-1972-bbecc473.wav,123,124,30,104,0.08,ok,0.9951219512195122,0.9055762000334218,1.0,0.9902912621359223,0.9902912621359223,0.9902912621359223,0.9902912621359223,0.9902912621359223,0.5770531801545541,0.4385964912280702,0.40058244744637894,0.0,0.2808988764044944,0.0,0.0,0.011235955056179775,0.033707865168539325,0.41668594841819073
evansb-myromance-johnsonmlabarberaj-1977-6fe9d497,/home/rht9410/jtd_data/evansb-myromance-johnsonmlabarberaj-1977-6fe9d497.wav,97,97,25,47,0.105,ok,1.0,0.973508060603254,1.0,1.0,0.55,0.9875,0.55,0.9875,0.6572069262354757,0.6779661016949152,0.6717084544697651,0.0,0.5128205128205128,0.05128205128205128,0.1282051282051282,0.05128205128205128,0.20512820512820512,0.6311799364836044
evansb-myromance-johnsonmlabarberaj-1980-0ac208d7,/home/rht9410/jtd_data/evansb-myromance-johnsonmlabarberaj-1980-0ac208d7.wav,126,130,32,55,0.093,ok,0.9773755656108598,0.9261043879631524,1.0,0.9732142857142857,0.4732142857142857,0.9285714285714286,0.4732142857142857,0.9285714285714286,0.44459958964491725,0.7012987012987013,0.667173605088102,0.0,0.56,0.12,0.14,0.12,0.14,0.5608400495183979
evansb-myromance-johnsonmlabarberaj-1980-3148b6ff,/home/rht9410/jtd_data/evansb-myromance-johnsonmlabarberaj-1980-3148b6ff.wav,126,131,31,48,0.078,ok,0.9680365296803655,0.9120804620037152,1.0,0.9459459459459459,0.7477477477477478,0.9099099099099099,0.7477477477477478,0.9099099099099099,0.43061278324551855,0.7941176470588235,0.7474954962017143,0.0,0.7317073170731707,0.4146341463414634,0.4146341463414634,0.4146341463414634,0.4146341463414634,0.5238771517097573
evansb-myromance-johnsonmlabarberaj-1980-3caed02f,/home/rht9410/jtd_data/evansb-myromance-johnsonmlabarberaj-1980-3caed02f.wav,122,125,31,106,0.084,ok,0.9904761904761905,0.8929583966361566,1.0,0.9528301886792453,0.6037735849056604,0.9150943396226415,0.6037735849056604,0.9150943396226415,0.38592882862235145,0.35,0.3058443277593578,0.0,0.23404255319148937,0.0,0.0,0.0425531914893617,0.06382978723404255,0.35469913642215345
evansb-myromance-johnsonmlabarberaj-1980-51f7bff7,/home/rht9410/jtd_data/evansb-myromance-johnsonmlabarberaj-1980-51f7bff7.wav,120,121,30,53,0.075,ok,0.9753694581280787,0.9226042417134798,1.0,0.9509803921568627,0.47058823529411764,0.9313725490196079,0.47058823529411764,0.9313725490196079,0.4872511560974588,0.7246376811594203,0.6723009762323214,0.0,0.5681818181818182,0.2727272727272727,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.520018069218957
evansb-myromance-johnsonmlabarberaj-1980-59af3186,/home/rht9410/jtd_data/evansb-myromance-johnsonmlabarberaj-1980-59af3186.wav,127,130,32,84,0.092,ok,0.9814814814814815,0.930131769721457,0.0,0.9814814814814815,0.5,0.9629629629629629,0.5,0.9629629629629629,0.45952142304021065,0.54,0.5087084070772875,0.0,0.3698630136986301,0.0136986301369863,0.0273972602739726,0.0136986301369863,0.0273972602739726,0.44735837192585043
evansb-myromance-johnsonmlabarberaj-1980-607b3caf,/home/rht9410/jtd_data/evansb-myromance-johnsonmlabarberaj-1980-607b3caf.wav,118,125,29,71,0.113,ok,0.9569377990430622,0.8887634570023173,1.0,0.9158878504672897,0.7383177570093458,0.8785046728971962,0.7383177570093458,0.8785046728971962,0.3989097457654747,0.617283950617284,0.5772694248928143,0.0,0.5,0.08928571428571429,0.08928571428571429,0.25,0.375,0.4157697527617558
evansb-myromance-johnsonmlabarberaj-1980-9737dead,/home/rht9410/jtd_data/evansb-myromance-johnsonmlabarberaj-1980-9737dead.wav,121,121,30,68,0.067,ok,1.0,0.8795296056872199,1.0,0.9900990099009901,0.45544554455445546,0.9702970297029703,0.45544554455445546,0.9702970297029703,0.4697242436243999,0.5517241379310344,0.48348493197384795,0.0,0.4032258064516129,0.04838709677419355,0.04838709677419355,0.08064516129032258,0.20967741935483872,0.43578445913472696
evansb-myromance-johnsonmlabarberaj-1980-b98b5cbc,/home/rht9410/jtd_data/evansb-myromance-johnsonmlabarberaj-1980-b98b5cbc.wav,118,122,29,94,0.113,ok,0.9801980198019802,0.9281420213695525,1.0,0.9611650485436893,0.8737864077669902,0.941747572815534,0.8737864077669902,0.941747572815534,0.5117358236009294,0.37623762376237624,0.35270029537206843,0.0,0.2631578947368421,0.0,0.0,0.013157894736842105,0.06578947368421052,0.3654787923646279
evansb-myromance-johnsonmlabarberaj-1980-e2bcf98d,/home/rht9410/jtd_data/evansb-myromance-johnsonmlabarberaj-1980-e2bcf98d.wav,120,121,30,51,0.122,ok,0.966183574879227,0.90690731229149,1.0,0.9423076923076923,0.8365384615384616,0.9423076923076923,0.8365384615384616,0.9423076923076923,0.4911722784118985,0.7246376811594203,0.6960762486689054,0.0,0.627906976744186,0.13953488372093023,0.27906976744186046,0.13953488372093023,0.27906976744186046,0.5537031595470676
evansb-myromancefive-johnsonmlabarberaj-1980-660626b4,/home/rht9410/jtd_data/evansb-myromancefive-johnsonmlabarberaj-1980-660626b4.wav,128,128,32,116,0.073,ok,1.0,0.9228979430908492,1.0,1.0,0.6605504587155964,0.9908256880733946,0.6605504587155964,0.9908256880733946,0.5200322984689245,0.33599999999999997,0.30304814980762107,0.0,0.22448979591836735,0.0,0.0,0.01020408163265306,0.01020408163265306,0.3902302350608724
evansb-myromancetake1-lafarosmotianp-1961-7ed07e0f,/home/rht9410/jtd_data/evansb-myromancetake1-lafarosmotianp-1961-7ed07e0f.wav,131,131,33,66,0.159,ok,1.0,0.8123493732460658,1.0,1.0,1.0,1.0,1.0,1.0,0.5193242470851963,0.6590909090909091,0.5159051044530695,0.0,0.4915254237288136,0.0,0.0,0.9661016949152542,0.9661016949152542,0.6553848148168271
evansb-myromancetake2-lafarosmotianp-1961-6f77858d,/home/rht9410/jtd_data/evansb-myromancetake2-lafarosmotianp-1961-6f77858d.wav,253,253,63,101,0.254,ok,1.0,0.8345548075151104,1.0,1.0,1.0,1.0,1.0,1.0,0.6356770459841744,0.7483870967741936,0.6113963826431437,0.0,0.6105263157894737,0.18947368421052632,0.24210526315789474,0.2605042016806723,0.5798319327731093,0.7190223081837157
evansb-nardis-gomezedejohnettej-1967-4085d1b1,/home/rht9410/jtd_data/evansb-nardis-gomezedejohnettej-1967-4085d1b1.wav,340,353,85,137,0.173,ok,0.9559939301972685,0.9016017342946662,1.0,0.9375,0.3244047619047619,0.8898809523809523,0.3244047619047619,0.8898809523809523,0.42846549501987663,0.7358490566037735,0.7040419792291964,0.0,0.6259541984732825,0.16030534351145037,0.2900763358778626,0.16030534351145037,0.2900763358778626,0.5144175031300059
evansb-nardis-gomezedejohnettej-1967-8fce94b9,/home/rht9410/jtd_data/evansb-nardis-gomezedejohnettej-1967-8fce94b9.wav,231,232,57,142,0.119,ok,0.9976470588235293,0.948957665748982,1.0,0.9906103286384976,0.5492957746478874,0.9812206572769953,0.5492957746478874,0.9812206572769953,0.5136625430527827,0.5513513513513514,0.5284079674179678,0.0,0.38636363636363635,0.0,0.0,0.007575757575757576,0.14393939393939395,0.47213944310527095
evansb-nardis-gomezemorellm-1969-d96b0901,/home/rht9410/jtd_data/evansb-nardis-gomezemorellm-1969-d96b0901.wav,247,249,61,85,0.115,ok,0.9977924944812362,0.8084218611451257,1.0,0.9955947136563876,0.13656387665198239,0.8942731277533039,0.13656387665198239,0.8942731277533039,0.4889755388751696,0.8235294117647058,0.6971556035734126,0.0,0.7,0.175,0.425,0.175,0.425,0.6231343386118156
evansb-nardis-gomezemorellm-1969-f47d7f6a,/home/rht9410/jtd_data/evansb-nardis-gomezemorellm-1969-f47d7f6a.wav,251,251,63,160,0.133,ok,1.0,0.8977840920603941,1.0,1.0,0.4458874458874459,0.987012987012987,0.4458874458874459,0.987012987012987,0.5536151945149299,0.5445544554455445,0.4892063677782308,0.0,0.3888888888888889,0.0,0.0,0.006944444444444444,0.10416666666666667,0.4406574716007434
evansb-nardis-gomezemorellm-1973-1a057fb9,/home/rht9410/jtd_data/evansb-nardis-gomezemorellm-1973-1a057fb9.wav,363,365,91,172,0.186,ok,0.9971098265895955,0.9648964807325746,1.0,0.9942363112391931,0.9913544668587896,0.9913544668587896,0.9913544668587896,0.9913544668587896,0.544276294639606,0.6963562753036437,0.6729810371326329,0.0,0.5341614906832298,0.06832298136645963,0.2236024844720497,0.06832298136645963,0.2236024844720497,0.5406315373362368
evansb-nardis-gomezemorellm-1975-d165e2e7,/home/rht9410/jtd_data/evansb-nardis-gomezemorellm-1975-d165e2e7.wav,234,237,59,129,0.102,ok,0.8863109048723898,0.7534470361788282,1.0,0.8433179723502304,0.6221198156682027,0.8341013824884793,0.6221198156682027,0.8341013824884793,0.37030017437823903,0.4161849710982659,0.3524894289780631,0.0,0.3697478991596639,0.0,0.0,0.025210084033613446,0.07563025210084033,0.31776652780342507
evansb-nightandday-jonessjoep-1958-8d805cd6,/home/rht9410/jtd_data/evansb-nightandday-jonessjoep-1958-8d805cd6.wav,314,314,79,153,0.252,ok,0.9983305509181971,0.7523623789290981,1.0,0.9966666666666667,0.9966666666666667,0.9966666666666667,0.9966666666666667,0.9966666666666667,0.5362511097878796,0.07142857142857144,0.05240853778531999,0.0,0.053691275167785234,0.0,0.0,0.0,0.0,0.5306466873014749
evansb-nocovernominimum-koticktmotianp-1956-f675dc4a,/home/rht9410/jtd_data/evansb-nocovernominimum-koticktmotianp-1956-f675dc4a.wav,379,379,95,157,0.318,ok,0.9972826086956522,0.7148532273925766,1.0,1.0,0.75,0.9972826086956522,0.75,0.9972826086956522,0.6184050602749832,0.7540983606557378,0.5343707207310104,0.0,0.6052631578947368,0.10526315789473684,0.21052631578947367,0.40437158469945356,0.6502732240437158,0.6806389002285264
evansb-oleo-jonessjoep-1958-0da512cf,/home/rht9410/jtd_data/evansb-oleo-jonessjoep-1958-0da512cf.wav,209,210,52,153,0.157,ok,1.0,0.8367568336884925,1.0,1.0,0.2765957446808511,0.9627659574468085,0.2765957446808511,0.9627659574468085,0.5416712001409181,0.4145077720207253,0.34309121915796664,0.0,0.273972602739726,0.0,0.0,0.00684931506849315,0.0410958904109589,0.4529354946306494
